frame_all		Andy_frames_unique	Andy_size	Tommy_frame	Tommy_size	Red_frames	Red_size	Norton_frames	Norton_size	Bogs_frames	Bogs_size	Skeet_frames	Skeet_size	"start scene: 0, andy mean size: 223.0"	223	"start scene: 0, tommy mean size: 0"	0	"start scene: 0, red mean size: 0"	0
frame00075.jpg		andy_frame00361.jpg	223	tommy_frame25241.jpg	223	red_frame01818.jpg	155	norton_frame03688.jpg	223	bogs_frame06947.jpg	223			"start scene: 18785, andy mean size: 0"	0	"start scene: 18785, tommy mean size: 0"	0	"start scene: 18785, red mean size: 0"	0
frame00076.jpg		andy_frame00362.jpg	223	tommy_frame25242.jpg	186	red_frame01819.jpg	155	norton_frame03689.jpg	223	bogs_frame06948.jpg	223			"start scene: 19260, andy mean size: 162.3448275862069"	162.3448276	"start scene: 19260, tommy mean size: 0"	0	"start scene: 19260, red mean size: 0"	0
frame00077.jpg		andy_frame00363.jpg	223	tommy_frame25243.jpg	186	red_frame01820.jpg	155	norton_frame03690.jpg	223	bogs_frame06949.jpg	223	skeet_frame17323.jpg	186	"start scene: 19389, andy mean size: 374.2772727272727"	374.2772727	"start scene: 19389, tommy mean size: 0"	0	"start scene: 19389, red mean size: 0"	0
frame00078.jpg		andy_frame00364.jpg	223	tommy_frame25244.jpg	186	red_frame01821.jpg	155	norton_frame03691.jpg	223	bogs_frame06950.jpg	268	skeet_frame17324.jpg	186	"start scene: 19843, andy mean size: 385.0153846153846"	385.0153846	"start scene: 19843, tommy mean size: 0"	0	"start scene: 19843, red mean size: 321.0"	321
frame00079.jpg		andy_frame00365.jpg	223	tommy_frame25245.jpg	186	red_frame01822.jpg	155	norton_frame03692.jpg	268	bogs_frame06951.jpg	268	skeet_frame17325.jpg	186	"start scene: 20678, andy mean size: 390.07894736842104"	390.0789474	"start scene: 20678, tommy mean size: 0"	0	"start scene: 20678, red mean size: 0"	0
frame00080.jpg		andy_frame00366.jpg	223	tommy_frame25246.jpg	186	red_frame01823.jpg	155	norton_frame03693.jpg	268	bogs_frame06952.jpg	268	skeet_frame17326.jpg	186	"start scene: 20978, andy mean size: 328.0822784810127"	328.0822785	"start scene: 20978, tommy mean size: 0"	0	"start scene: 20978, red mean size: 294.64948453608247"	294.6494845
frame00081.jpg		andy_frame00367.jpg	223	tommy_frame25247.jpg	186	red_frame01824.jpg	155	norton_frame03694.jpg	268	bogs_frame06953.jpg	223	skeet_frame17327.jpg	186	"start scene: 21567, andy mean size: 155.0"	155	"start scene: 21567, tommy mean size: 0"	0	"start scene: 21567, red mean size: 270.5207100591716"	270.5207101
frame00082.jpg		andy_frame00368.jpg	223	tommy_frame25248.jpg	186	red_frame01825.jpg	155	norton_frame03695.jpg	268	bogs_frame06954.jpg	268	skeet_frame17328.jpg	185	"start scene: 21826, andy mean size: 149.22222222222223"	149.2222222	"start scene: 21826, tommy mean size: 0"	0	"start scene: 21826, red mean size: 172.27586206896552"	172.2758621
frame00083.jpg		andy_frame00369.jpg	223	tommy_frame25250.jpg	186	red_frame01826.jpg	155	norton_frame03696.jpg	268	bogs_frame06955.jpg	268	skeet_frame17329.jpg	185	"start scene: 22176, andy mean size: 245.46153846153845"	245.4615385	"start scene: 22176, tommy mean size: 0"	0	"start scene: 22176, red mean size: 0"	0
frame00084.jpg		andy_frame00449.jpg	223	tommy_frame25251.jpg	186	red_frame01827.jpg	155	norton_frame03697.jpg	268	bogs_frame06956.jpg	268	skeet_frame17330.jpg	185	"start scene: 22631, andy mean size: 267.44444444444446"	267.4444444	"start scene: 22631, tommy mean size: 0"	0	"start scene: 22631, red mean size: 0"	0
frame00085.jpg		andy_frame00450.jpg	223	tommy_frame25252.jpg	186	red_frame01828.jpg	155	norton_frame03743.jpg	223	bogs_frame06957.jpg	268	skeet_frame17331.jpg	185	"start scene: 22718, andy mean size: 309.29787234042556"	309.2978723	"start scene: 22718, tommy mean size: 0"	0	"start scene: 22718, red mean size: 248.0"	248
frame00086.jpg		andy_frame00451.jpg	223	tommy_frame25253.jpg	186	red_frame01829.jpg	155	norton_frame03744.jpg	223	bogs_frame06958.jpg	223	skeet_frame17332.jpg	185	"start scene: 23022, andy mean size: 0"	0	"start scene: 23022, tommy mean size: 0"	0	"start scene: 23022, red mean size: 0"	0
frame00087.jpg		andy_frame00452.jpg	223	tommy_frame25254.jpg	223	red_frame01830.jpg	155	norton_frame03745.jpg	223	bogs_frame06959.jpg	223	skeet_frame17333.jpg	185	"start scene: 23116, andy mean size: 0"	0	"start scene: 23116, tommy mean size: 0"	0	"start scene: 23116, red mean size: 0"	0
frame00088.jpg		andy_frame00453.jpg	223	tommy_frame25255.jpg	186	red_frame01831.jpg	155	norton_frame03746.jpg	223	bogs_frame06960.jpg	223	skeet_frame17334.jpg	185	"start scene: 23322, andy mean size: 0"	0	"start scene: 23322, tommy mean size: 0"	0	"start scene: 23322, red mean size: 0"	0
frame00089.jpg		andy_frame00454.jpg	223	tommy_frame25273.jpg	386	red_frame01832.jpg	155	norton_frame03747.jpg	267	bogs_frame06961.jpg	223	skeet_frame17335.jpg	185	"start scene: 23663, andy mean size: 386.0"	386	"start scene: 23663, tommy mean size: 0"	0	"start scene: 23663, red mean size: 0"	0
frame00090.jpg		andy_frame00455.jpg	186	tommy_frame25274.jpg	386	red_frame01833.jpg	155	norton_frame03748.jpg	268	bogs_frame06967.jpg	223	skeet_frame17336.jpg	185	"start scene: 24001, andy mean size: 224.50581395348837"	224.505814	"start scene: 24001, tommy mean size: 0"	0	"start scene: 24001, red mean size: 312.55555555555554"	312.5555556
frame00091.jpg		andy_frame00456.jpg	186	tommy_frame25275.jpg	386	red_frame01834.jpg	155	norton_frame03749.jpg	267	bogs_frame06968.jpg	267	skeet_frame17337.jpg	185	"start scene: 24689, andy mean size: 308.28169014084506"	308.2816901	"start scene: 24689, tommy mean size: 0"	0	"start scene: 24689, red mean size: 388.17241379310343"	388.1724138
frame00092.jpg		andy_frame00457.jpg	186	tommy_frame25276.jpg	386	red_frame01835.jpg	155	norton_frame03750.jpg	267	bogs_frame06969.jpg	223	skeet_frame17338.jpg	185	"start scene: 24854, andy mean size: 0"	0	"start scene: 24854, tommy mean size: 267.0"	267	"start scene: 24854, red mean size: 0"	0
frame00093.jpg		andy_frame00458.jpg	186	tommy_frame25277.jpg	321	red_frame01836.jpg	186	norton_frame03751.jpg	267	bogs_frame06970.jpg	267	skeet_frame20262.jpg	129	"start scene: 24927, andy mean size: 0"	0	"start scene: 24927, tommy mean size: 186.0"	186	"start scene: 24927, red mean size: 144.46666666666667"	144.4666667
frame00094.jpg		andy_frame00459.jpg	186	tommy_frame25278.jpg	386	red_frame01837.jpg	186	norton_frame03752.jpg	267	bogs_frame06971.jpg	267	skeet_frame20263.jpg	129	"start scene: 25035, andy mean size: 339.7792207792208"	339.7792208	"start scene: 25035, tommy mean size: 252.62043795620437"	252.620438	"start scene: 25035, red mean size: 194.22222222222223"	194.2222222
frame00095.jpg		andy_frame00460.jpg	186	tommy_frame25279.jpg	386	red_frame01838.jpg	186	norton_frame03848.jpg	223	bogs_frame07666.jpg	44	skeet_frame20265.jpg	129	"start scene: 25434, andy mean size: 243.95081967213116"	243.9508197	"start scene: 25434, tommy mean size: 168.54545454545453"	168.5454545	"start scene: 25434, red mean size: 0"	0
frame00096.jpg		andy_frame00461.jpg	223	tommy_frame25280.jpg	386	red_frame01839.jpg	155	norton_frame03849.jpg	223	bogs_frame07667.jpg	44	skeet_frame20266.jpg	129	"start scene: 25757, andy mean size: 294.0"	294	"start scene: 25757, tommy mean size: 0"	0	"start scene: 25757, red mean size: 0"	0
frame00097.jpg		andy_frame00462.jpg	223	tommy_frame25281.jpg	386	red_frame01840.jpg	155	norton_frame03850.jpg	223	bogs_frame07668.jpg	44	skeet_frame20267.jpg	129	"start scene: 25806, andy mean size: 267.0"	267	"start scene: 25806, tommy mean size: 0"	0	"start scene: 25806, red mean size: 0"	0
frame00098.jpg		andy_frame00463.jpg	223	tommy_frame25308.jpg	386	red_frame01841.jpg	155	norton_frame03851.jpg	223	bogs_frame07669.jpg	44	skeet_frame20268.jpg	129	"start scene: 25845, andy mean size: 321.0"	321	"start scene: 25845, tommy mean size: 0"	0	"start scene: 25845, red mean size: 0"	0
frame00099.jpg		andy_frame00464.jpg	223	tommy_frame25309.jpg	321	red_frame01842.jpg	155	norton_frame03852.jpg	223	bogs_frame07670.jpg	44	skeet_frame20269.jpg	129	"start scene: 25905, andy mean size: 0"	0	"start scene: 25905, tommy mean size: 0"	0	"start scene: 25905, red mean size: 0"	0
frame00100.jpg		andy_frame00465.jpg	223	tommy_frame25310.jpg	321	red_frame01843.jpg	186	norton_frame03853.jpg	223	bogs_frame07671.jpg	44	skeet_frame20270.jpg	129	"start scene: 26119, andy mean size: 306.27272727272725"	306.2727273	"start scene: 26119, tommy mean size: 246.80434782608697"	246.8043478	"start scene: 26119, red mean size: 0"	0
frame00101.jpg		andy_frame00466.jpg	321	tommy_frame25311.jpg	386	red_frame01844.jpg	186	norton_frame03854.jpg	223	bogs_frame07672.jpg	52	skeet_frame20978.jpg	89	"start scene: 26491, andy mean size: 0"	0	"start scene: 26491, tommy mean size: 308.04"	308.04	"start scene: 26491, red mean size: 267.0"	267
frame00102.jpg		andy_frame00467.jpg	321	tommy_frame25312.jpg	386	red_frame01845.jpg	155	norton_frame03855.jpg	267	bogs_frame07673.jpg	44	skeet_frame20979.jpg	89	"start scene: 26697, andy mean size: 314.62"	314.62	"start scene: 26697, tommy mean size: 165.82181818181817"	165.8218182	"start scene: 26697, red mean size: 0"	0
frame00103.jpg		andy_frame00468.jpg	267	tommy_frame25313.jpg	386	red_frame01846.jpg	155	norton_frame03856.jpg	267	bogs_frame07674.jpg	43	skeet_frame20980.jpg	89	"start scene: 27023, andy mean size: 321.0"	321	"start scene: 27023, tommy mean size: 0"	0	"start scene: 27023, red mean size: 144.22727272727272"	144.2272727
frame00104.jpg		andy_frame00469.jpg	321	tommy_frame25314.jpg	386	red_frame01847.jpg	155	norton_frame03857.jpg	223	bogs_frame07675.jpg	43	skeet_frame20981.jpg	89	"start scene: 27312, andy mean size: 272.74054054054056"	272.7405405	"start scene: 27312, tommy mean size: 0"	0	"start scene: 27312, red mean size: 0"	0
frame00105.jpg		andy_frame00470.jpg	321	tommy_frame25315.jpg	386	red_frame01848.jpg	186	norton_frame03858.jpg	223	bogs_frame07679.jpg	44	skeet_frame20982.jpg	74	"start scene: 27864, andy mean size: 0"	0	"start scene: 27864, tommy mean size: 205.5625"	205.5625	"start scene: 27864, red mean size: 249.16666666666666"	249.1666667
frame00106.jpg		andy_frame00471.jpg	321	tommy_frame25316.jpg	386	red_frame01849.jpg	186	norton_frame03859.jpg	223	bogs_frame07680.jpg	44	skeet_frame20983.jpg	74	"start scene: 28200, andy mean size: 296.95454545454544"	296.9545455	"start scene: 28200, tommy mean size: 0"	0	"start scene: 28200, red mean size: 0"	0
frame00107.jpg		andy_frame00472.jpg	321	tommy_frame25317.jpg	386	red_frame01850.jpg	185	norton_frame03860.jpg	223	bogs_frame09089.jpg	155	skeet_frame20985.jpg	74	"start scene: 28345, andy mean size: 0"	0	"start scene: 28345, tommy mean size: 0"	0	"start scene: 28345, red mean size: 0"	0
frame00108.jpg		andy_frame00473.jpg	321	tommy_frame25318.jpg	386	red_frame01851.jpg	186	norton_frame03861.jpg	223	bogs_frame09090.jpg	155	skeet_frame20986.jpg	74	"start scene: 28409, andy mean size: 0"	0	"start scene: 28409, tommy mean size: 219.17857142857142"	219.1785714	"start scene: 28409, red mean size: 0"	0
frame00109.jpg		andy_frame00474.jpg	321	tommy_frame25319.jpg	386	red_frame01852.jpg	186	norton_frame03862.jpg	223	bogs_frame09091.jpg	155	skeet_frame20987.jpg	75	"start scene: 29095, andy mean size: 0"	0	"start scene: 29095, tommy mean size: 0"	0	"start scene: 29095, red mean size: 0"	0
frame00110.jpg		andy_frame00475.jpg	321	tommy_frame25320.jpg	321	red_frame01853.jpg	155	norton_frame03863.jpg	223	bogs_frame09092.jpg	154	skeet_frame20988.jpg	75	"start scene: 29145, andy mean size: 0"	0	"start scene: 29145, tommy mean size: 0"	0	"start scene: 29145, red mean size: 0"	0
frame00111.jpg		andy_frame00476.jpg	321	tommy_frame25321.jpg	321	red_frame01854.jpg	186	norton_frame03864.jpg	223	bogs_frame09093.jpg	186	skeet_frame20989.jpg	75	"start scene: 29200, andy mean size: 268.0"	268	"start scene: 29200, tommy mean size: 0"	0	"start scene: 29200, red mean size: 0"	0
frame00112.jpg		andy_frame00477.jpg	321	tommy_frame25322.jpg	321	red_frame01855.jpg	222	norton_frame03865.jpg	267	bogs_frame09094.jpg	185	skeet_frame20990.jpg	74	"start scene: 29851, andy mean size: 247.4619341563786"	247.4619342	"start scene: 29851, tommy mean size: 0"	0	"start scene: 29851, red mean size: 371.4205748865356"	371.4205749
frame00113.jpg		andy_frame00478.jpg	321	tommy_frame25324.jpg	386	red_frame01856.jpg	155	norton_frame03866.jpg	267	bogs_frame09097.jpg	186	skeet_frame20991.jpg	74	"start scene: 31875, andy mean size: 0"	0	"start scene: 31875, tommy mean size: 0"	0	"start scene: 31875, red mean size: 472.57142857142856"	472.5714286
frame00114.jpg		andy_frame00479.jpg	321	tommy_frame25325.jpg	321	red_frame01857.jpg	155	norton_frame03867.jpg	223	bogs_frame09109.jpg	223	skeet_frame20992.jpg	74	"start scene: 32136, andy mean size: 221.91176470588235"	221.9117647	"start scene: 32136, tommy mean size: 0"	0	"start scene: 32136, red mean size: 0"	0
frame00115.jpg		andy_frame00480.jpg	321	tommy_frame25326.jpg	321	red_frame01858.jpg	155	norton_frame03868.jpg	223	bogs_frame09110.jpg	223	skeet_frame20993.jpg	89	"start scene: 32460, andy mean size: 0"	0	"start scene: 32460, tommy mean size: 0"	0	"start scene: 32460, red mean size: 0"	0
frame00116.jpg		andy_frame00481.jpg	321	tommy_frame25371.jpg	321	red_frame01859.jpg	186	norton_frame03869.jpg	223	bogs_frame09111.jpg	223	skeet_frame20994.jpg	75	"start scene: 32518, andy mean size: 222.97142857142856"	222.9714286	"start scene: 32518, tommy mean size: 0"	0	"start scene: 32518, red mean size: 0"	0
frame00117.jpg		andy_frame00482.jpg	321	tommy_frame25372.jpg	385	red_frame01860.jpg	186	norton_frame03870.jpg	223	bogs_frame09112.jpg	223	skeet_frame20996.jpg	90	"start scene: 32570, andy mean size: 241.36363636363637"	241.3636364	"start scene: 32570, tommy mean size: 0"	0	"start scene: 32570, red mean size: 179.6153846153846"	179.6153846
frame00118.jpg		andy_frame00483.jpg	321	tommy_frame25373.jpg	321	red_frame01861.jpg	186	norton_frame03871.jpg	267	bogs_frame09113.jpg	223	skeet_frame21032.jpg	90	"start scene: 32894, andy mean size: 0"	0	"start scene: 32894, tommy mean size: 0"	0	"start scene: 32894, red mean size: 0"	0
frame00119.jpg		andy_frame00484.jpg	321	tommy_frame25374.jpg	321	red_frame01862.jpg	186	norton_frame03872.jpg	267	bogs_frame09114.jpg	223	skeet_frame21034.jpg	90	"start scene: 33201, andy mean size: 0"	0	"start scene: 33201, tommy mean size: 0"	0	"start scene: 33201, red mean size: 0"	0
frame00120.jpg		andy_frame00485.jpg	321	tommy_frame25375.jpg	321	red_frame01863.jpg	186	norton_frame03873.jpg	223	bogs_frame09115.jpg	223	skeet_frame21035.jpg	90	"start scene: 33285, andy mean size: 0"	0	"start scene: 33285, tommy mean size: 0"	0	"start scene: 33285, red mean size: 247.53846153846155"	247.5384615
frame00121.jpg		andy_frame00486.jpg	321	tommy_frame25376.jpg	321	red_frame01864.jpg	186	norton_frame03874.jpg	267	bogs_frame09116.jpg	223	skeet_frame21036.jpg	90	"start scene: 33351, andy mean size: 0"	0	"start scene: 33351, tommy mean size: 0"	0	"start scene: 33351, red mean size: 300.5444444444444"	300.5444444
frame00122.jpg		andy_frame00487.jpg	321	tommy_frame25377.jpg	321	red_frame01865.jpg	186	norton_frame03875.jpg	267	bogs_frame09117.jpg	223	skeet_frame21049.jpg	89	"start scene: 34015, andy mean size: 267.0"	267	"start scene: 34015, tommy mean size: 0"	0	"start scene: 34015, red mean size: 0"	0
frame00123.jpg		andy_frame00488.jpg	321	tommy_frame25378.jpg	321	red_frame01866.jpg	186	norton_frame03876.jpg	267	bogs_frame09118.jpg	268	skeet_frame21050.jpg	108	"start scene: 34146, andy mean size: 0"	0	"start scene: 34146, tommy mean size: 0"	0	"start scene: 34146, red mean size: 0"	0
frame00124.jpg		andy_frame00489.jpg	321	tommy_frame25379.jpg	321	red_frame01867.jpg	186	norton_frame03877.jpg	223	bogs_frame09119.jpg	268	skeet_frame21051.jpg	108	"start scene: 34212, andy mean size: 221.8372093023256"	221.8372093	"start scene: 34212, tommy mean size: 0"	0	"start scene: 34212, red mean size: 0"	0
frame00125.jpg		andy_frame00490.jpg	321	tommy_frame25380.jpg	321	red_frame01868.jpg	186	norton_frame03878.jpg	267	bogs_frame09165.jpg	223	skeet_frame21054.jpg	89	"start scene: 34483, andy mean size: 263.0"	263	"start scene: 34483, tommy mean size: 0"	0	"start scene: 34483, red mean size: 0"	0
frame00126.jpg		andy_frame00491.jpg	321	tommy_frame25407.jpg	321	red_frame01869.jpg	186	norton_frame03879.jpg	267	bogs_frame09166.jpg	223	skeet_frame21055.jpg	108	"start scene: 34541, andy mean size: 321.0"	321	"start scene: 34541, tommy mean size: 0"	0	"start scene: 34541, red mean size: 0"	0
frame00127.jpg		andy_frame00492.jpg	321	tommy_frame25408.jpg	321	red_frame01870.jpg	186	norton_frame03880.jpg	267	bogs_frame09167.jpg	223	skeet_frame21056.jpg	89	"start scene: 34731, andy mean size: 321.0"	321	"start scene: 34731, tommy mean size: 0"	0	"start scene: 34731, red mean size: 0"	0
frame00128.jpg		andy_frame00493.jpg	321	tommy_frame25409.jpg	321	red_frame01871.jpg	186	norton_frame03881.jpg	223	bogs_frame09168.jpg	223	skeet_frame21057.jpg	89	"start scene: 34770, andy mean size: 301.8709677419355"	301.8709677	"start scene: 34770, tommy mean size: 0"	0	"start scene: 34770, red mean size: 0"	0
frame00129.jpg		andy_frame00494.jpg	321	tommy_frame25410.jpg	321	red_frame01872.jpg	186	norton_frame03882.jpg	267	bogs_frame09169.jpg	223	skeet_frame21058.jpg	89	"start scene: 34837, andy mean size: 318.45238095238096"	318.452381	"start scene: 34837, tommy mean size: 0"	0	"start scene: 34837, red mean size: 0"	0
frame00130.jpg		andy_frame00495.jpg	321	tommy_frame25411.jpg	385	red_frame01873.jpg	186	norton_frame03883.jpg	267	bogs_frame09170.jpg	223	skeet_frame21059.jpg	74	"start scene: 35020, andy mean size: 321.0"	321	"start scene: 35020, tommy mean size: 0"	0	"start scene: 35020, red mean size: 0"	0
frame00131.jpg		andy_frame00496.jpg	321	tommy_frame25412.jpg	321	red_frame01874.jpg	186	norton_frame03884.jpg	223	bogs_frame09171.jpg	223	skeet_frame21060.jpg	89	"start scene: 35371, andy mean size: 0"	0	"start scene: 35371, tommy mean size: 0"	0	"start scene: 35371, red mean size: 0"	0
frame00132.jpg		andy_frame00497.jpg	321	tommy_frame25413.jpg	321	red_frame01875.jpg	186	norton_frame03885.jpg	223	bogs_frame09172.jpg	223	skeet_frame21061.jpg	89	"start scene: 35516, andy mean size: 321.0"	321	"start scene: 35516, tommy mean size: 0"	0	"start scene: 35516, red mean size: 0"	0
frame00133.jpg		andy_frame00498.jpg	321	tommy_frame25414.jpg	321	red_frame01876.jpg	186	norton_frame03886.jpg	223	bogs_frame09173.jpg	223	skeet_frame21062.jpg	89	"start scene: 35837, andy mean size: 0"	0	"start scene: 35837, tommy mean size: 0"	0	"start scene: 35837, red mean size: 0"	0
frame00134.jpg		andy_frame00499.jpg	321	tommy_frame25415.jpg	321	red_frame01877.jpg	186	norton_frame03887.jpg	223	bogs_frame09174.jpg	223	skeet_frame21063.jpg	89	"start scene: 35866, andy mean size: 0"	0	"start scene: 35866, tommy mean size: 0"	0	"start scene: 35866, red mean size: 0"	0
frame00135.jpg		andy_frame00500.jpg	321	tommy_frame25416.jpg	321	red_frame01878.jpg	186	norton_frame03888.jpg	223	bogs_frame09175.jpg	223	skeet_frame21064.jpg	89	"start scene: 35929, andy mean size: 299.1333333333333"	299.1333333	"start scene: 35929, tommy mean size: 0"	0	"start scene: 35929, red mean size: 0"	0
frame00136.jpg		andy_frame00501.jpg	321	tommy_frame25417.jpg	321	red_frame01879.jpg	223	norton_frame03889.jpg	223	bogs_frame09176.jpg	223			"start scene: 36149, andy mean size: 0"	0	"start scene: 36149, tommy mean size: 0"	0	"start scene: 36149, red mean size: 0"	0
frame00137.jpg		andy_frame00502.jpg	321	tommy_frame25418.jpg	321	red_frame01880.jpg	223	norton_frame03890.jpg	223	bogs_frame09177.jpg	223			"start scene: 36215, andy mean size: 0"	0	"start scene: 36215, tommy mean size: 0"	0	"start scene: 36215, red mean size: 0"	0
frame00138.jpg		andy_frame00503.jpg	321	tommy_frame25419.jpg	321	red_frame01881.jpg	223	norton_frame03891.jpg	223	bogs_frame09178.jpg	223			"start scene: 36282, andy mean size: 0"	0	"start scene: 36282, tommy mean size: 0"	0	"start scene: 36282, red mean size: 0"	0
frame00139.jpg		andy_frame00504.jpg	321	tommy_frame25442.jpg	52	red_frame01882.jpg	223	norton_frame03892.jpg	223					"start scene: 36308, andy mean size: 0"	0	"start scene: 36308, tommy mean size: 0"	0	"start scene: 36308, red mean size: 0"	0
frame00140.jpg		andy_frame00505.jpg	321	tommy_frame25443.jpg	62	red_frame01883.jpg	223	norton_frame03893.jpg	267			skeet_frame31907.jpg	268	"start scene: 36438, andy mean size: 321.0"	321	"start scene: 36438, tommy mean size: 0"	0	"start scene: 36438, red mean size: 0"	0
frame00141.jpg		andy_frame00506.jpg	321	tommy_frame25444.jpg	62	red_frame01884.jpg	223	norton_frame03894.jpg	223			skeet_frame31908.jpg	268	"start scene: 36516, andy mean size: 0"	0	"start scene: 36516, tommy mean size: 0"	0	"start scene: 36516, red mean size: 0"	0
frame00142.jpg		andy_frame00507.jpg	321	tommy_frame25447.jpg	62	red_frame01885.jpg	223	norton_frame03895.jpg	267			skeet_frame31909.jpg	268	"start scene: 36615, andy mean size: 0"	0	"start scene: 36615, tommy mean size: 0"	0	"start scene: 36615, red mean size: 0"	0
frame00143.jpg		andy_frame00508.jpg	321	tommy_frame25448.jpg	63	red_frame01886.jpg	223	norton_frame03896.jpg	223			skeet_frame31910.jpg	268	"start scene: 36906, andy mean size: 0"	0	"start scene: 36906, tommy mean size: 0"	0	"start scene: 36906, red mean size: 267.3333333333333"	267.3333333
frame00144.jpg		andy_frame00509.jpg	321	tommy_frame25449.jpg	74	red_frame01887.jpg	223	norton_frame03897.jpg	223			skeet_frame31911.jpg	223	"start scene: 37050, andy mean size: 0"	0	"start scene: 37050, tommy mean size: 0"	0	"start scene: 37050, red mean size: 0"	0
frame00145.jpg		andy_frame00510.jpg	321	tommy_frame25450.jpg	74	red_frame01888.jpg	223	norton_frame03898.jpg	223			skeet_frame31917.jpg	223	"start scene: 37115, andy mean size: 0"	0	"start scene: 37115, tommy mean size: 0"	0	"start scene: 37115, red mean size: 236.0"	236
frame00146.jpg		andy_frame00511.jpg	267	tommy_frame25452.jpg	75	red_frame01889.jpg	223	norton_frame03899.jpg	223			skeet_frame31918.jpg	268	"start scene: 37414, andy mean size: 0"	0	"start scene: 37414, tommy mean size: 0"	0	"start scene: 37414, red mean size: 228.60311958405546"	228.6031196
frame00147.jpg		andy_frame00512.jpg	267	tommy_frame25453.jpg	74	red_frame01890.jpg	223	norton_frame03900.jpg	223					"start scene: 38189, andy mean size: 0"	0	"start scene: 38189, tommy mean size: 0"	0	"start scene: 38189, red mean size: 143.76"	143.76
